HMDB_ID	origin	Formula	Neutral mass	mz	md	inclusion
HMDB46506	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47013	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47060	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47082	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47104	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47105	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47127	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47150	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB47173	LIPID	C65H124O6	1000.939792	1001.947068	0.9470683	n
HMDB34565	Food	C46H51NO24	1001.280102	1002.287378	0.287378165	n
HMDB06973	LIPID	C48H81N3O15P2	1001.514292	1002.521569	0.521568561	n
HMDB06974	LIPID	C48H81N3O15P2	1001.514292	1002.521569	0.521568561	n
HMDB04839	Endogenous	C56H107NO13	1001.774243	1002.781519	0.781519115	n
HMDB04874	Endogenous	C56H107NO13	1001.774243	1002.781519	0.781519115	n
HMDB10550	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB51281	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB51371	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB51383	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB51388	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB53927	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB53987	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB53993	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB53998	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54252	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54257	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54262	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54312	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54317	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54322	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54818	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54843	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54872	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54875	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54880	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54888	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB54896	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55011	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55059	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55061	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55066	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55081	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55088	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55109	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55114	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55128	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55644	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55648	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55673	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55770	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55841	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55859	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB55879	LIPID	C67H102O6	1002.767641	1003.774918	0.774917596	n
HMDB46648	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46653	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46698	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46703	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46816	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46818	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46941	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB46943	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB47385	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB47433	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB47638	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB47640	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB51671	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB51705	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB51767	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB51769	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52162	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52168	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52194	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52200	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52222	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52224	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52318	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52320	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52478	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52483	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52497	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52597	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52610	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52616	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB53334	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB53339	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB53351	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB53437	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB53448	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB53454	LIPID	C66H114O6	1002.861541	1003.868818	0.86881798	n
HMDB52380	LIPID	C67H118O5	1002.897927	1003.905203	0.905203486	n
HMDB52395	LIPID	C67H118O5	1002.897927	1003.905203	0.905203486	n
HMDB55922	LIPID	C67H118O5	1002.897927	1003.905203	0.905203486	n
HMDB42247	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB43973	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB44000	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB44779	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB44805	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB44831	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB45557	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB45582	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB45607	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB46307	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB46331	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB47005	LIPID	C65H126O6	1002.955442	1003.962718	0.962718364	n
HMDB04149	Endogenous	C37H64N7O17P3S	1003.329224	1004.3365	0.336500483	n
HMDB06532	Endogenous	C37H64N7O17P3S	1003.329224	1004.3365	0.336500483	n
HMDB06990	LIPID	C48H83N3O15P2	1003.529942	1004.537219	0.537218625	n
HMDB06998	LIPID	C48H83N3O15P2	1003.529942	1004.537219	0.537218625	n
HMDB39933	Food	C44H44O27	1004.206996	1005.214273	0.214272802	n
HMDB41557	Food	C54H52O19	1004.310279	1005.317556	0.317556082	n
HMDB50849	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB51263	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB51275	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB51280	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB51365	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB51370	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB51382	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB53915	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB53921	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB53926	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB53981	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB53986	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB53992	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54246	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54251	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54256	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54311	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54609	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54627	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54755	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54809	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54812	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54817	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54834	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54842	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54866	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54871	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54874	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB54887	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55005	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55010	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55053	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55058	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55080	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55643	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55767	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55840	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55858	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB55915	LIPID	C67H104O6	1004.783291	1005.790568	0.79056766	n
HMDB46647	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB46697	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB46791	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB46793	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47378	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47384	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47426	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47432	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47470	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47472	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47614	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47616	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB51124	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB51126	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB51141	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB51177	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52110	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52112	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52161	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52193	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52206	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52208	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52477	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52490	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52496	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52609	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB52701	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB53333	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB53344	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB53350	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB53447	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB53527	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB54491	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB54511	LIPID	C66H116O6	1004.877191	1005.884468	0.884468044	n
HMDB47700	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB47723	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB52284	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB52364	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB52389	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB52394	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB55028	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB55848	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB55906	LIPID	C67H120O5	1004.913577	1005.920854	0.92085355	n
HMDB01338	Endogenous	C37H66N7O17P3S	1005.344874	1006.352151	0.352150547	n
HMDB06981	LIPID	C48H85N3O15P2	1005.545592	1006.552869	0.552868689	n
HMDB06988	LIPID	C48H85N3O15P2	1005.545592	1006.552869	0.552868689	n
HMDB06989	LIPID	C48H85N3O15P2	1005.545592	1006.552869	0.552868689	n
HMDB06997	LIPID	C48H85N3O15P2	1005.545592	1006.552869	0.552868689	n
HMDB02865	Endogenous	C43H66N12O12S2	1006.436457	1007.443734	0.443733616	n
HMDB46229	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB50735	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB50830	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB50843	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB50848	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB51257	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB51262	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB51274	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB51364	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB51865	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB51897	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB53909	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB53914	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB53920	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB53980	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54241	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54245	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54321	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54539	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54567	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54599	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54603	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54608	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54617	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54626	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54749	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54754	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54803	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54808	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54811	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54833	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB54865	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55003	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55073	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55639	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55739	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55766	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55838	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB55901	LIPID	C67H106O6	1006.798941	1007.806218	0.806217724	n
HMDB47302	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47304	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47371	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47377	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47419	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47425	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47446	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47448	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB50980	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB50982	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB51670	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB51704	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB51750	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB51752	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB52489	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB52596	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB53343	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB53436	LIPID	C66H118O6	1006.892842	1007.900118	0.900118108	n
HMDB47556	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB47676	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB47717	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB47722	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB52268	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB52388	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB54774	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB54964	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB55824	LIPID	C67H122O5	1006.929227	1007.936504	0.936503614	n
HMDB06979	LIPID	C48H87N3O15P2	1007.561242	1008.568519	0.568518753	n
HMDB06980	LIPID	C48H87N3O15P2	1007.561242	1008.568519	0.568518753	n
HMDB06987	LIPID	C48H87N3O15P2	1007.561242	1008.568519	0.568518753	n
HMDB06996	LIPID	C48H87N3O15P2	1007.561242	1008.568519	0.568518753	n
HMDB04888	Endogenous	C50H92N2O18	1008.634514	1009.641791	0.64179075	n
HMDB46073	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB46203	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB46223	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB46228	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB46929	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB46977	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB50716	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB50729	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB50734	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB50824	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB50829	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB50842	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51245	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51256	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51381	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51746	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51795	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51848	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51859	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51864	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51880	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51890	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB51896	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB52315	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB52345	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB52375	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB53903	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB53908	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB53991	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54164	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54235	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54240	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54255	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54310	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54469	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54529	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54533	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54538	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54557	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54566	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54593	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54598	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54602	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54616	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54746	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54748	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54802	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54825	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54947	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB54997	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55002	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55017	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55072	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55445	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55604	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55638	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55707	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55738	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55741	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55817	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB55837	LIPID	C67H108O6	1008.814591	1009.821868	0.821867788	n
HMDB46646	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB46696	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB46766	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB46768	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB50570	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB50572	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB50588	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB50626	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB51631	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB51633	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB51663	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB51697	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB52094	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB52096	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB52476	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB53332	LIPID	C66H120O6	1008.908492	1009.915768	0.915768172	n
HMDB47532	LIPID	C67H124O5	1008.944877	1009.952154	0.952153678	n
